Column1;ProductType;LoadFamily;LoadLevel;ShearFamily;ShearLevel;Height;TopCover;ProductLength;f__ck;MRdPos;MRdNeg;VRdPos;VRdNeg;VRdMax;NRd;HRd;TanALPHA;SpringStiff;LambdaEq;InsThickness;ProductFamily;AnchoLength;minLength;DoubleMoment;DoubleShear;Type;;;;;;;;;;;;;;;;;;
5192;TEBEA PV-S8-CC35-H230;PV;PV-S8;S;S8;230;35;1000;30;0;0;235036;0;342000;0;0;0;0;0.142567148;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5193;TEBEA PV-S8-CC35-H240;PV;PV-S8;S;S8;240;35;1000;30;0;0;235036;0;342000;0;0;0;0;0.138293517;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5194;TEBEA PV-S8-CC35-H250;PV;PV-S8;S;S8;250;35;1000;30;0;0;235036;0;342000;0;0;0;0;0.134361776;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5195;TEBEA PV-S9-CC35-H240;PV;PV-S9;S;S9;240;35;1000;30;0;0;282043;0;358200;0;0;0;0;0.160686789;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5196;TEBEA PV-S9-CC35-H250;PV;PV-S9;S;S9;250;35;1000;30;0;0;282043;0;358200;0;0;0;0;0.155859318;120;TEBEA;;500;0;FALSE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5197;TEBEA PV-W1-CC35-H160;PV;PV-W1;W;W1;160;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.090742053;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5198;TEBEA PV-W1-CC35-H170;PV;PV-W1;W;W1;170;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.087757226;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5199;TEBEA PV-W1-CC35-H180;PV;PV-W1;W;W1;180;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.085104047;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5200;TEBEA PV-W1-CC35-H190;PV;PV-W1;W;W1;190;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.08273015;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5201;TEBEA PV-W1-CC35-H200;PV;PV-W1;W;W1;200;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.080593642;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5202;TEBEA PV-W1-CC35-H210;PV;PV-W1;W;W1;210;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.078660612;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5203;TEBEA PV-W1-CC35-H220;PV;PV-W1;W;W1;220;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.076903311;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5204;TEBEA PV-W1-CC35-H230;PV;PV-W1;W;W1;230;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.07529882;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5205;TEBEA PV-W1-CC35-H240;PV;PV-W1;W;W1;240;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.073828035;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5206;TEBEA PV-W1-CC35-H250;PV;PV-W1;W;W1;250;35;1000;30;0;0;36434;0;217800;0;0;0;0;0.072474914;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5207;TEBEA PV-W2-CC35-H160;PV;PV-W2;W;W2;160;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.098885061;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5208;TEBEA PV-W2-CC35-H170;PV;PV-W2;W;W2;170;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.095421234;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5209;TEBEA PV-W2-CC35-H180;PV;PV-W2;W;W2;180;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.092342277;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5210;TEBEA PV-W2-CC35-H190;PV;PV-W2;W;W2;190;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.08958742;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5211;TEBEA PV-W2-CC35-H200;PV;PV-W2;W;W2;200;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.087108049;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5212;TEBEA PV-W2-CC35-H210;PV;PV-W2;W;W2;210;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.084864809;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5213;TEBEA PV-W2-CC35-H220;PV;PV-W2;W;W2;220;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.082825499;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5214;TEBEA PV-W2-CC35-H230;PV;PV-W2;W;W2;230;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.080963521;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5215;TEBEA PV-W2-CC35-H240;PV;PV-W2;W;W2;240;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.079256707;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5216;TEBEA PV-W2-CC35-H250;PV;PV-W2;W;W2;250;35;1000;30;0;0;54650;0;217800;0;0;0;0;0.077686439;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5217;TEBEA PV-W3-CC35-H160;PV;PV-W3;W;W3;160;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.107028069;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5218;TEBEA PV-W3-CC35-H170;PV;PV-W3;W;W3;170;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.103085242;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5219;TEBEA PV-W3-CC35-H180;PV;PV-W3;W;W3;180;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.099580506;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5220;TEBEA PV-W3-CC35-H190;PV;PV-W3;W;W3;190;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.09644469;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5221;TEBEA PV-W3-CC35-H200;PV;PV-W3;W;W3;200;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.093622455;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5222;TEBEA PV-W3-CC35-H210;PV;PV-W3;W;W3;210;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.091069005;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5223;TEBEA PV-W3-CC35-H220;PV;PV-W3;W;W3;220;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.088747687;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5224;TEBEA PV-W3-CC35-H230;PV;PV-W3;W;W3;230;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.086628222;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5225;TEBEA PV-W3-CC35-H240;PV;PV-W3;W;W3;240;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.08468538;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5226;TEBEA PV-W3-CC35-H250;PV;PV-W3;W;W3;250;35;1000;30;0;0;72867;0;217800;0;0;0;0;0.082897964;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5227;TEBEA PV-W4-CC35-H160;PV;PV-W4;W;W4;160;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.115171078;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5228;TEBEA PV-W4-CC35-H170;PV;PV-W4;W;W4;170;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.11074925;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5229;TEBEA PV-W4-CC35-H180;PV;PV-W4;W;W4;180;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.106818736;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5230;TEBEA PV-W4-CC35-H190;PV;PV-W4;W;W4;190;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.10330196;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5231;TEBEA PV-W4-CC35-H200;PV;PV-W4;W;W4;200;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.100136862;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5232;TEBEA PV-W4-CC35-H210;PV;PV-W4;W;W4;210;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.097273202;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5233;TEBEA PV-W4-CC35-H220;PV;PV-W4;W;W4;220;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.094669875;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5234;TEBEA PV-W4-CC35-H230;PV;PV-W4;W;W4;230;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.092292924;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5235;TEBEA PV-W4-CC35-H240;PV;PV-W4;W;W4;240;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.090114052;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5236;TEBEA PV-W4-CC35-H250;PV;PV-W4;W;W4;250;35;1000;30;0;0;91084;0;217800;0;0;0;0;0.08810949;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5237;TEBEA PV-W5-CC35-H160;PV;PV-W5;W;W5;160;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.13247497;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5238;TEBEA PV-W5-CC35-H170;PV;PV-W5;W;W5;170;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.127035266;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5239;TEBEA PV-W5-CC35-H180;PV;PV-W5;W;W5;180;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.122199973;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5240;TEBEA PV-W5-CC35-H190;PV;PV-W5;W;W5;190;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.117873659;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5241;TEBEA PV-W5-CC35-H200;PV;PV-W5;W;W5;200;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.113979976;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5242;TEBEA PV-W5-CC35-H210;PV;PV-W5;W;W5;210;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.11045712;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5243;TEBEA PV-W5-CC35-H220;PV;PV-W5;W;W5;220;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.107254524;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5244;TEBEA PV-W5-CC35-H230;PV;PV-W5;W;W5;230;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.104330414;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5245;TEBEA PV-W5-CC35-H240;PV;PV-W5;W;W5;240;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.10164998;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5246;TEBEA PV-W5-CC35-H250;PV;PV-W5;W;W5;250;35;1000;30;0;0;109301;0;217800;0;0;0;0;0.099183981;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5247;TEBEA PV-W6-CC35-H160;PV;PV-W6;W;W6;160;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.178279391;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5248;TEBEA PV-W6-CC35-H170;PV;PV-W6;W;W6;170;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.170145309;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5249;TEBEA PV-W6-CC35-H180;PV;PV-W6;W;W6;180;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.162915014;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5250;TEBEA PV-W6-CC35-H190;PV;PV-W6;W;W6;190;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.156445803;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5251;TEBEA PV-W6-CC35-H200;PV;PV-W6;W;W6;200;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.150623513;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5252;TEBEA PV-W6-CC35-H210;PV;PV-W6;W;W6;210;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.145355726;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5253;TEBEA PV-W6-CC35-H220;PV;PV-W6;W;W6;220;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.14056683;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5254;TEBEA PV-W6-CC35-H230;PV;PV-W6;W;W6;230;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.136194359;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5255;TEBEA PV-W6-CC35-H240;PV;PV-W6;W;W6;240;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.132186261;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5256;TEBEA PV-W6-CC35-H250;PV;PV-W6;W;W6;250;35;1000;30;0;0;124481;0;216000;0;0;0;0;0.12849881;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5257;TEBEA PV-W7-CC35-H180;PV;PV-W7;W;W7;180;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.200915719;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5258;TEBEA PV-W7-CC35-H190;PV;PV-W7;W;W7;190;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.19244647;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5259;TEBEA PV-W7-CC35-H200;PV;PV-W7;W;W7;200;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.184824147;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5260;TEBEA PV-W7-CC35-H210;PV;PV-W7;W;W7;210;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.177927759;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5261;TEBEA PV-W7-CC35-H220;PV;PV-W7;W;W7;220;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.171658315;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5262;TEBEA PV-W7-CC35-H230;PV;PV-W7;W;W7;230;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.165934041;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5263;TEBEA PV-W7-CC35-H240;PV;PV-W7;W;W7;240;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.160686789;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5264;TEBEA PV-W7-CC35-H250;PV;PV-W7;W;W7;250;35;1000;30;0;0;142899;0;250200;0;0;0;0;0.155859318;120;TEBEA;;500;0;FALSE;Slab-to-Wall;;;;;;;;;;;;;;;;;;
5265;TEBEA PVV-S1-CC35-H160;PVV;PVV-S1;S;S1;160;35;1000;30;0;0;50141;-50141;217800;0;0;0;0;0.107028069;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5266;TEBEA PVV-S1-CC35-H170;PVV;PVV-S1;S;S1;170;35;1000;30;0;0;50141;-50141;217800;0;0;0;0;0.103085242;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5267;TEBEA PVV-S1-CC35-H180;PVV;PVV-S1;S;S1;180;35;1000;30;0;0;50141;-50141;253800;0;0;0;0;0.099580506;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5268;TEBEA PVV-S1-CC35-H190;PVV;PVV-S1;S;S1;190;35;1000;30;0;0;50141;-50141;253800;0;0;0;0;0.09644469;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5269;TEBEA PVV-S1-CC35-H200;PVV;PVV-S1;S;S1;200;35;1000;30;0;0;50141;-50141;289800;0;0;0;0;0.093622455;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5270;TEBEA PVV-S1-CC35-H210;PVV;PVV-S1;S;S1;210;35;1000;30;0;0;50141;-50141;289800;0;0;0;0;0.091069005;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5271;TEBEA PVV-S1-CC35-H220;PVV;PVV-S1;S;S1;220;35;1000;30;0;0;50141;-50141;289800;0;0;0;0;0.088747687;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5272;TEBEA PVV-S1-CC35-H230;PVV;PVV-S1;S;S1;230;35;1000;30;0;0;50141;-50141;343800;0;0;0;0;0.086628222;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5273;TEBEA PVV-S1-CC35-H240;PVV;PVV-S1;S;S1;240;35;1000;30;0;0;50141;-50141;343800;0;0;0;0;0.08468538;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5274;TEBEA PVV-S1-CC35-H250;PVV;PVV-S1;S;S1;250;35;1000;30;0;0;50141;-50141;343800;0;0;0;0;0.082897964;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5275;TEBEA PVV-S2-CC35-H160;PVV;PVV-S2;S;S2;160;35;1000;30;0;0;62676;-62676;217800;0;0;0;0;0.115171078;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5276;TEBEA PVV-S2-CC35-H170;PVV;PVV-S2;S;S2;170;35;1000;30;0;0;62676;-62676;217800;0;0;0;0;0.11074925;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5277;TEBEA PVV-S2-CC35-H180;PVV;PVV-S2;S;S2;180;35;1000;30;0;0;62676;-62676;253800;0;0;0;0;0.106818736;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5278;TEBEA PVV-S2-CC35-H190;PVV;PVV-S2;S;S2;190;35;1000;30;0;0;62676;-62676;253800;0;0;0;0;0.10330196;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5279;TEBEA PVV-S2-CC35-H200;PVV;PVV-S2;S;S2;200;35;1000;30;0;0;62676;-62676;289800;0;0;0;0;0.100136862;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5280;TEBEA PVV-S2-CC35-H210;PVV;PVV-S2;S;S2;210;35;1000;30;0;0;62676;-62676;289800;0;0;0;0;0.097273202;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5281;TEBEA PVV-S2-CC35-H220;PVV;PVV-S2;S;S2;220;35;1000;30;0;0;62676;-62676;289800;0;0;0;0;0.094669875;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5282;TEBEA PVV-S2-CC35-H230;PVV;PVV-S2;S;S2;230;35;1000;30;0;0;62676;-62676;343800;0;0;0;0;0.092292924;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5283;TEBEA PVV-S2-CC35-H240;PVV;PVV-S2;S;S2;240;35;1000;30;0;0;62676;-62676;343800;0;0;0;0;0.090114052;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5284;TEBEA PVV-S2-CC35-H250;PVV;PVV-S2;S;S2;250;35;1000;30;0;0;62676;-62676;343800;0;0;0;0;0.08810949;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5285;TEBEA PVV-S3-CC35-H160;PVV;PVV-S3;S;S3;160;35;1000;30;0;0;75212;-75212;217800;0;0;0;0;0.123314086;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5286;TEBEA PVV-S3-CC35-H170;PVV;PVV-S3;S;S3;170;35;1000;30;0;0;75212;-75212;217800;0;0;0;0;0.118413257;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5287;TEBEA PVV-S3-CC35-H180;PVV;PVV-S3;S;S3;180;35;1000;30;0;0;75212;-75212;253800;0;0;0;0;0.114056965;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5288;TEBEA PVV-S3-CC35-H190;PVV;PVV-S3;S;S3;190;35;1000;30;0;0;75212;-75212;253800;0;0;0;0;0.11015923;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5289;TEBEA PVV-S3-CC35-H200;PVV;PVV-S3;S;S3;200;35;1000;30;0;0;75212;-75212;289800;0;0;0;0;0.106651269;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5290;TEBEA PVV-S3-CC35-H210;PVV;PVV-S3;S;S3;210;35;1000;30;0;0;75212;-75212;289800;0;0;0;0;0.103477399;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5291;TEBEA PVV-S3-CC35-H220;PVV;PVV-S3;S;S3;220;35;1000;30;0;0;75212;-75212;289800;0;0;0;0;0.100592062;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5292;TEBEA PVV-S3-CC35-H230;PVV;PVV-S3;S;S3;230;35;1000;30;0;0;75212;-75212;343800;0;0;0;0;0.097957625;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5293;TEBEA PVV-S3-CC35-H240;PVV;PVV-S3;S;S3;240;35;1000;30;0;0;75212;-75212;343800;0;0;0;0;0.095542724;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5294;TEBEA PVV-S3-CC35-H250;PVV;PVV-S3;S;S3;250;35;1000;30;0;0;75212;-75212;343800;0;0;0;0;0.093321015;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5295;TEBEA PVV-S4-CC35-H160;PVV;PVV-S4;S;S4;160;35;1000;30;0;0;97932;-97932;216000;0;0;0;0;0.138073288;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5296;TEBEA PVV-S4-CC35-H170;PVV;PVV-S4;S;S4;170;35;1000;30;0;0;97932;-97932;216000;0;0;0;0;0.132304271;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5297;TEBEA PVV-S4-CC35-H180;PVV;PVV-S4;S;S4;180;35;1000;30;0;0;97932;-97932;252000;0;0;0;0;0.127176256;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5298;TEBEA PVV-S4-CC35-H190;PVV;PVV-S4;S;S4;190;35;1000;30;0;0;97932;-97932;252000;0;0;0;0;0.122588032;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5299;TEBEA PVV-S4-CC35-H200;PVV;PVV-S4;S;S4;200;35;1000;30;0;0;97932;-97932;288000;0;0;0;0;0.11845863;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5300;TEBEA PVV-S4-CC35-H210;PVV;PVV-S4;S;S4;210;35;1000;30;0;0;97932;-97932;288000;0;0;0;0;0.114722505;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5301;TEBEA PVV-S4-CC35-H220;PVV;PVV-S4;S;S4;220;35;1000;30;0;0;97932;-97932;288000;0;0;0;0;0.111326028;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5302;TEBEA PVV-S4-CC35-H230;PVV;PVV-S4;S;S4;230;35;1000;30;0;0;97932;-97932;342000;0;0;0;0;0.108224896;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5303;TEBEA PVV-S4-CC35-H240;PVV;PVV-S4;S;S4;240;35;1000;30;0;0;97932;-97932;342000;0;0;0;0;0.105382192;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5304;TEBEA PVV-S4-CC35-H250;PVV;PVV-S4;S;S4;250;35;1000;30;0;0;97932;-97932;342000;0;0;0;0;0.102766904;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5305;TEBEA PVV-S5-CC35-H160;PVV;PVV-S5;S;S5;160;35;1000;30;0;0;117518;-117518;216000;0;0;0;0;0.150796738;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5306;TEBEA PVV-S5-CC35-H170;PVV;PVV-S5;S;S5;170;35;1000;30;0;0;117518;-117518;216000;0;0;0;0;0.144279283;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5307;TEBEA PVV-S5-CC35-H180;PVV;PVV-S5;S;S5;180;35;1000;30;0;0;117518;-117518;252000;0;0;0;0;0.13848599;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
5308;TEBEA PVV-S5-CC35-H190;PVV;PVV-S5;S;S5;190;35;1000;30;0;0;117518;-117518;252000;0;0;0;0;0.133302516;120;TEBEA;;500;0;TRUE;Slab-to-Slab;;;;;;;;;;;;;;;;;;
